"ACCIDENT_NO","SURFACE_COND","Surface Cond Desc","SURFACE_COND_SEQ"
"12000012997 ","1","Dry","1"
"12000013005 ","1","Dry","1"
"12000013146 ","1","Dry","1"
"12000013206 ","1","Dry","1"
"12000013226 ","1","Dry","1"
"12000013229 ","1","Dry","1"
"12000013233 ","1","Dry","1"
"12000013236 ","1","Dry","1"
"12000013238 ","1","Dry","1"
"12000013240 ","1","Dry","1"
"12000013242 ","2","Wet","1"
"12000013247 ","1","Dry","1"
"12000013249 ","1","Dry","1"
"12000013250 ","1","Dry","1"
"12000013252 ","1","Dry","1"
"12000013253 ","1","Dry","1"
"12000013255 ","1","Dry","1"
"12000013270 ","2","Wet","1"
"12000013274 ","1","Dry","1"
"12000013275 ","1","Dry","1"
"12000013291 ","1","Dry","1"
"12000013297 ","9","Unknown","1"
"12000013303 ","1","Dry","1"
"12000013307 ","1","Dry","1"
"12000013309 ","1","Dry","1"
"12000013311 ","1","Dry","1"
"12000013324 ","1","Dry","1"
"12000013335 ","1","Dry","1"
"12000013348 ","1","Dry","1"
"12000013360 ","1","Dry","1"
"12000013363 ","1","Dry","1"
"12000013366 ","1","Dry","1"
"12000013369 ","1","Dry","1"
"12000013374 ","1","Dry","1"
"12000013377 ","2","Wet","1"
"12000013380 ","2","Wet","1"
"12000013382 ","1","Dry","1"
"12000013447 ","1","Dry","1"
"12000013487 ","2","Wet","1"
"12000013488 ","1","Dry","1"
"12000013489 ","1","Dry","1"
"12000013491 ","1","Dry","1"
"12000013536 ","1","Dry","1"
"12000013549 ","1","Dry","1"
"12000013564 ","1","Dry","1"
"12000013567 ","1","Dry","1"
"12000013572 ","1","Dry","1"
"12000013573 ","2","Wet","1"
"12000013582 ","1","Dry","1"
"12000013586 ","1","Dry","1"
"12000013588 ","1","Dry","1"
"12000013590 ","2","Wet","1"
"12000013591 ","1","Dry","1"
"12000013593 ","1","Dry","1"
"12000013596 ","2","Wet","1"
"12000013609 ","1","Dry","1"
"12000013614 ","2","Wet","1"
"12000013626 ","1","Dry","1"
"12000013633 ","2","Wet","1"
"12000013671 ","1","Dry","1"
"12000013742 ","1","Dry","1"
"12000013749 ","2","Wet","1"
"12000013757 ","1","Dry","1"
"12000013768 ","1","Dry","1"
"12000013772 ","1","Dry","1"
"12000013775 ","1","Dry","1"
"12000013802 ","1","Dry","1"
"12000013828 ","1","Dry","1"
"12000013831 ","2","Wet","1"
"12000013835 ","1","Dry","1"
"12000013840 ","2","Wet","1"
"12000013844 ","1","Dry","1"
"12000013937 ","1","Dry","1"
"12000013943 ","1","Dry","1"
"12000013953 ","9","Unknown","1"
"12000014013 ","1","Dry","1"
"12000014024 ","1","Dry","1"
"12000014031 ","1","Dry","1"
"12000014035 ","9","Unknown","1"
"12000014043 ","1","Dry","1"
"12000014045 ","1","Dry","1"
"12000014055 ","2","Wet","1"
"12000014101 ","1","Dry","1"
"12000014103 ","1","Dry","1"
"12000014111 ","1","Dry","1"
"12000014114 ","1","Dry","1"
"12000014130 ","1","Dry","1"
"12000014141 ","2","Wet","1"
"12000014146 ","1","Dry","1"
"12000014149 ","1","Dry","1"
"12000014150 ","2","Wet","1"
"12000014158 ","1","Dry","1"
"12000014163 ","1","Dry","1"
"12000014165 ","1","Dry","1"
"12000014169 ","1","Dry","1"
"12000014171 ","1","Dry","1"
"12000014172 ","1","Dry","1"
"12000014174 ","1","Dry","1"
"12000014184 ","1","Dry","1"
"12000014209 ","1","Dry","1"
"12000014216 ","1","Dry","1"
"12000014230 ","1","Dry","1"
"12000014237 ","1","Dry","1"
"12000014298 ","1","Dry","1"
"12000014301 ","2","Wet","1"
"12000014302 ","1","Dry","1"
"12000014304 ","1","Dry","1"
"12000014308 ","2","Wet","1"
"12000014321 ","1","Dry","1"
"12000014326 ","1","Dry","1"
"12000014340 ","1","Dry","1"
"12000014343 ","1","Dry","1"
"12000014348 ","1","Dry","1"
"12000014376 ","1","Dry","1"
"12000014379 ","1","Dry","1"
"12000014398 ","2","Wet","1"
"12000014410 ","1","Dry","1"
"12000014424 ","2","Wet","1"
"12000014430 ","1","Dry","1"
"12000014457 ","1","Dry","1"
"12000014466 ","2","Wet","1"
"12000014471 ","1","Dry","1"
"12000014472 ","2","Wet","1"
"12000014474 ","1","Dry","1"
"12000014476 ","1","Dry","1"
"12000014477 ","1","Dry","1"
"12000014480 ","1","Dry","1"
"12000014481 ","1","Dry","1"
"12000014489 ","1","Dry","1"
"12000014496 ","2","Wet","1"
"12000014506 ","1","Dry","1"
"12000014523 ","2","Wet","1"
"12000014536 ","1","Dry","1"
"12000014548 ","1","Dry","1"
"12000014558 ","1","Dry","1"
"12000014564 ","1","Dry","1"
"12000014594 ","1","Dry","1"
"12000014599 ","1","Dry","1"
"12000014601 ","1","Dry","1"
"12000014606 ","1","Dry","1"
"12000014640 ","1","Dry","1"
"12000014683 ","1","Dry","1"
"12000014696 ","1","Dry","1"
"12000014743 ","1","Dry","1"
"12000014753 ","2","Wet","1"
"12000014757 ","1","Dry","1"
"12000014761 ","1","Dry","1"
"12000014781 ","1","Dry","1"
"12000014796 ","1","Dry","1"
"12000014810 ","9","Unknown","1"
"12000014812 ","1","Dry","1"
"12000014837 ","1","Dry","1"
"12000014865 ","1","Dry","1"
"12000014898 ","1","Dry","1"
"12000014964 ","1","Dry","1"
"12000014967 ","1","Dry","1"
"12000014972 ","1","Dry","1"
"12000014990 ","1","Dry","1"
"12000014991 ","1","Dry","1"
"12000014996 ","1","Dry","1"
"12000015095 ","1","Dry","1"
"12000015099 ","1","Dry","1"
"12000015101 ","1","Dry","1"
"12000015105 ","1","Dry","1"
"12000015125 ","1","Dry","1"
"12000015129 ","1","Dry","1"
"12000015203 ","1","Dry","1"
"12000015211 ","1","Dry","1"
"12000015218 ","1","Dry","1"
"12000015221 ","1","Dry","1"
"12000015223 ","1","Dry","1"
"12000015249 ","1","Dry","1"
"12000015250 ","1","Dry","1"
"12000015255 ","1","Dry","1"
"12000015268 ","1","Dry","1"
"12000015278 ","1","Dry","1"
"12000015283 ","1","Dry","1"
"12000015292 ","1","Dry","1"
"12000015304 ","1","Dry","1"
"12000015306 ","1","Dry","1"
"12000015331 ","1","Dry","1"
"12000015337 ","1","Dry","1"
"12000015350 ","1","Dry","1"
"12000015387 ","1","Dry","1"
"12000015401 ","1","Dry","1"
"12000015406 ","2","Wet","1"
"12000015412 ","1","Dry","1"
"12000015418 ","1","Dry","1"
"12000015443 ","2","Wet","1"
"12000015454 ","1","Dry","1"
"12000015532 ","1","Dry","1"
"12000015536 ","1","Dry","1"
"12000015545 ","1","Dry","1"
"12000015549 ","1","Dry","1"
"12000015562 ","1","Dry","1"
"12000015563 ","1","Dry","1"
"12000015564 ","1","Dry","1"
"12000015567 ","1","Dry","1"
"12000015570 ","2","Wet","1"
"12000015576 ","1","Dry","1"
"12000015594 ","1","Dry","1"
"12000015599 ","1","Dry","1"
"12000015604 ","1","Dry","1"
"12000015620 ","1","Dry","1"
"12000015624 ","1","Dry","1"
"12000015628 ","2","Wet","1"
"12000015632 ","1","Dry","1"
"12000015637 ","1","Dry","1"
"12000015648 ","1","Dry","1"
"12000015654 ","1","Dry","1"
"12000015663 ","1","Dry","1"
"12000015676 ","1","Dry","1"
"12000015692 ","1","Dry","1"
"12000015721 ","2","Wet","1"
"12000015725 ","1","Dry","1"
"12000015749 ","2","Wet","1"
"12000015751 ","1","Dry","1"
"12000015752 ","1","Dry","1"
"12000015753 ","1","Dry","1"
"12000015756 ","2","Wet","1"
"12000015757 ","1","Dry","1"
"12000015762 ","1","Dry","1"
"12000015763 ","1","Dry","1"
"12000015766 ","1","Dry","1"
"12000015783 ","1","Dry","1"
"12000015784 ","2","Wet","1"
"12000015785 ","1","Dry","1"
"12000015786 ","1","Dry","1"
"12000015790 ","1","Dry","1"
"12000015791 ","1","Dry","1"
"12000015793 ","1","Dry","1"
"12000015813 ","2","Wet","1"
"12000015817 ","1","Dry","1"
"12000015821 ","1","Dry","1"
"12000015822 ","2","Wet","1"
"12000015826 ","1","Dry","1"
"12000015833 ","1","Dry","1"
"12000015835 ","1","Dry","1"
"12000015836 ","1","Dry","1"
"12000015837 ","1","Dry","1"
"12000015839 ","2","Wet","1"
"12000015845 ","1","Dry","1"
"12000015847 ","2","Wet","1"
"12000015848 ","1","Dry","1"
"12000015861 ","2","Wet","1"
"12000015877 ","2","Wet","1"
"12000015878 ","2","Wet","1"
"12000015886 ","1","Dry","1"
"12000015893 ","1","Dry","1"
"12000015933 ","2","Wet","1"
"12000015939 ","1","Dry","1"
"12000015943 ","2","Wet","1"
"12000015951 ","1","Dry","1"
"12000015962 ","1","Dry","1"
"12000015963 ","1","Dry","1"
"12000015972 ","1","Dry","1"
"12000015975 ","1","Dry","1"
"12000015978 ","1","Dry","1"
"12000015981 ","2","Wet","1"
"12000016017 ","1","Dry","1"
"12000016108 ","2","Wet","1"
"12000016134 ","1","Dry","1"
"12000016137 ","1","Dry","1"
"12000016144 ","1","Dry","1"
"12000016149 ","1","Dry","1"
"12000016162 ","1","Dry","1"
"12000016176 ","1","Dry","1"
"12000016196 ","1","Dry","1"
"12000016203 ","1","Dry","1"
"12000016207 ","1","Dry","1"
"12000016219 ","1","Dry","1"
"12000016233 ","1","Dry","1"
"12000016238 ","1","Dry","1"
"12000016244 ","1","Dry","1"
"12000016258 ","1","Dry","1"
"12000016265 ","1","Dry","1"
"12000016278 ","9","Unknown","1"
"12000016283 ","1","Dry","1"
"12000016293 ","1","Dry","1"
"12000016300 ","2","Wet","1"
"12000016311 ","1","Dry","1"
"12000016315 ","1","Dry","1"
"12000016329 ","1","Dry","1"
"12000016332 ","1","Dry","1"
"12000016335 ","1","Dry","1"
"12000016339 ","1","Dry","1"
"12000016344 ","2","Wet","1"
"12000016345 ","1","Dry","1"
"12000016346 ","1","Dry","1"
"12000016348 ","1","Dry","1"
"12000016352 ","2","Wet","1"
"12000016353 ","1","Dry","1"
"12000016357 ","2","Wet","1"
"12000016387 ","1","Dry","1"
"12000016396 ","1","Dry","1"
"12000016398 ","1","Dry","1"
"12000016401 ","2","Wet","1"
"12000016402 ","2","Wet","1"
"12000016407 ","1","Dry","1"
"12000016409 ","1","Dry","1"
"12000016414 ","2","Wet","1"
"12000016427 ","1","Dry","1"
"12000016484 ","1","Dry","1"
"12000016537 ","1","Dry","1"
"12000016550 ","1","Dry","1"
"12000016555 ","2","Wet","1"
"12000016604 ","1","Dry","1"
"12000016606 ","2","Wet","1"
"12000016609 ","1","Dry","1"
"12000016613 ","1","Dry","1"
"12000016615 ","1","Dry","1"
"12000016624 ","1","Dry","1"
"12000016631 ","1","Dry","1"
"12000016632 ","1","Dry","1"
"12000016634 ","1","Dry","1"
"12000016638 ","1","Dry","1"
"12000016646 ","1","Dry","1"
"12000016647 ","1","Dry","1"
"12000016664 ","1","Dry","1"
"12000016665 ","1","Dry","1"
"12000016669 ","1","Dry","1"
"12000016672 ","1","Dry","1"
"12000016673 ","1","Dry","1"
"12000016678 ","1","Dry","1"
"12000016681 ","1","Dry","1"
"12000016682 ","1","Dry","1"
"12000016690 ","1","Dry","1"
"12000016691 ","1","Dry","1"
"12000016694 ","2","Wet","1"
"12000016697 ","1","Dry","1"
"12000016698 ","2","Wet","1"
"12000016703 ","1","Dry","1"
"12000016709 ","1","Dry","1"
"12000016763 ","9","Unknown","1"
"12000016767 ","1","Dry","1"
"12000016768 ","1","Dry","1"
"12000016772 ","1","Dry","1"
"12000016991 ","1","Dry","1"
"12000016994 ","1","Dry","1"
"12000017031 ","1","Dry","1"
"12000017032 ","1","Dry","1"
"12000017035 ","1","Dry","1"
"12000017039 ","1","Dry","1"
"12000017040 ","1","Dry","1"
"12000017046 ","1","Dry","1"
"12000017049 ","1","Dry","1"
"12000017051 ","1","Dry","1"
"12000017054 ","1","Dry","1"
"12000017056 ","1","Dry","1"
"12000017057 ","1","Dry","1"
"12000017058 ","1","Dry","1"
"12000017063 ","1","Dry","1"
"12000017086 ","2","Wet","1"
"12000017086 ","3","Muddy","2"
"12000017121 ","1","Dry","1"
"12000017156 ","1","Dry","1"
"12000017157 ","1","Dry","1"
"12000017159 ","1","Dry","1"
"12000017161 ","1","Dry","1"
"12000017164 ","2","Wet","1"
"12000017171 ","1","Dry","1"
"12000017182 ","1","Dry","1"
"12000017185 ","1","Dry","1"
"12000017186 ","1","Dry","1"
"12000017194 ","1","Dry","1"
"12000017197 ","1","Dry","1"
"12000017199 ","1","Dry","1"
"12000017223 ","1","Dry","1"
"12000017240 ","1","Dry","1"
"12000017247 ","2","Wet","1"
"12000017248 ","1","Dry","1"
"12000017250 ","1","Dry","1"
"12000017255 ","1","Dry","1"
"12000017258 ","1","Dry","1"
"12000017269 ","1","Dry","1"
"12000017277 ","1","Dry","1"
"12000017295 ","1","Dry","1"
"12000017307 ","1","Dry","1"
"12000017319 ","1","Dry","1"
"12000017347 ","1","Dry","1"
"12000017350 ","1","Dry","1"
"12000017356 ","1","Dry","1"
"12000017362 ","1","Dry","1"
"12000017517 ","1","Dry","1"
"12000017519 ","2","Wet","1"
"12000017530 ","1","Dry","1"
"12000017561 ","2","Wet","1"
"12000017578 ","1","Dry","1"
"12000017579 ","1","Dry","1"
"12000017581 ","2","Wet","1"
"12000017585 ","1","Dry","1"
"12000017592 ","1","Dry","1"
"12000017595 ","1","Dry","1"
"12000017599 ","2","Wet","1"
"12000017606 ","1","Dry","1"
"12000017616 ","1","Dry","1"
"12000017618 ","1","Dry","1"
"12000017621 ","1","Dry","1"
"12000017644 ","1","Dry","1"
"12000017667 ","1","Dry","1"
"12000017668 ","1","Dry","1"
"12000017671 ","1","Dry","1"
"12000017673 ","1","Dry","1"
"12000017680 ","1","Dry","1"
"12000017687 ","1","Dry","1"
"12000017703 ","1","Dry","1"
"12000017709 ","1","Dry","1"
"12000017723 ","1","Dry","1"
"12000017820 ","1","Dry","1"
"12000017828 ","1","Dry","1"
"12000017847 ","2","Wet","1"
"12000017851 ","2","Wet","1"
"12000017870 ","2","Wet","1"
"12000017877 ","1","Dry","1"
"12000017880 ","1","Dry","1"
"12000017887 ","1","Dry","1"
"12000017892 ","1","Dry","1"
"12000017895 ","1","Dry","1"
"12000017896 ","9","Unknown","1"
"12000017897 ","1","Dry","1"
"12000017949 ","1","Dry","1"
"12000017962 ","1","Dry","1"
"12000017971 ","1","Dry","1"
"12000017976 ","1","Dry","1"
"12000017989 ","1","Dry","1"
"12000017994 ","1","Dry","1"
"12000018021 ","1","Dry","1"
"12000018023 ","1","Dry","1"
"12000018026 ","1","Dry","1"
"12000018028 ","1","Dry","1"
"12000018036 ","1","Dry","1"
"12000018040 ","1","Dry","1"
"12000018046 ","2","Wet","1"
"12000018050 ","1","Dry","1"
"12000018051 ","1","Dry","1"
"12000018076 ","1","Dry","1"
"12000018080 ","1","Dry","1"
"12000018085 ","1","Dry","1"
"12000018105 ","2","Wet","1"
"12000018106 ","1","Dry","1"
"12000018110 ","1","Dry","1"
"12000018111 ","1","Dry","1"
"12000018116 ","1","Dry","1"
"12000018123 ","1","Dry","1"
"12000018125 ","1","Dry","1"
"12000018128 ","9","Unknown","1"
"12000018130 ","1","Dry","1"
"12000018145 ","1","Dry","1"
"12000018149 ","2","Wet","1"
"12000018151 ","1","Dry","1"
"12000018155 ","1","Dry","1"
"12000018156 ","2","Wet","1"
"12000018166 ","1","Dry","1"
"12000018167 ","1","Dry","1"
"12000018174 ","1","Dry","1"
"12000018177 ","1","Dry","1"
"12000018181 ","1","Dry","1"
"12000018182 ","9","Unknown","1"
"12000018185 ","1","Dry","1"
"12000018190 ","1","Dry","1"
"12000018194 ","1","Dry","1"
"12000018197 ","1","Dry","1"
"12000018206 ","1","Dry","1"
"12000018212 ","1","Dry","1"
"12000018239 ","1","Dry","1"
"12000018244 ","1","Dry","1"
"12000018298 ","1","Dry","1"
"12000018336 ","1","Dry","1"
"12000018393 ","1","Dry","1"
"12000018397 ","1","Dry","1"
"12000018402 ","1","Dry","1"
"12000018434 ","2","Wet","1"
"12000018435 ","2","Wet","1"
"12000018453 ","1","Dry","1"
"12000018460 ","1","Dry","1"
"12000018478 ","1","Dry","1"
"12000018493 ","1","Dry","1"
"12000018495 ","1","Dry","1"
"12000018496 ","2","Wet","1"
"12000018499 ","2","Wet","1"
"12000018510 ","9","Unknown","1"
"12000018525 ","9","Unknown","1"
"12000018530 ","1","Dry","1"
"12000018534 ","2","Wet","1"
"12000018536 ","1","Dry","1"
"12000018541 ","1","Dry","1"
"12000018543 ","1","Dry","1"
"12000018544 ","1","Dry","1"
"12000018545 ","1","Dry","1"
"12000018548 ","1","Dry","1"
"12000018550 ","1","Dry","1"
"12000018556 ","1","Dry","1"
"12000018559 ","1","Dry","1"
"12000018565 ","1","Dry","1"
"12000018570 ","1","Dry","1"
"12000018576 ","1","Dry","1"
"12000018577 ","2","Wet","1"
"12000018580 ","1","Dry","1"
"12000018584 ","1","Dry","1"
"12000018587 ","2","Wet","1"
"12000018592 ","1","Dry","1"
"12000018595 ","1","Dry","1"
"12000018625 ","1","Dry","1"
"12000018626 ","1","Dry","1"
"12000018631 ","1","Dry","1"
"12000018639 ","1","Dry","1"
"12000018643 ","1","Dry","1"
"12000018667 ","2","Wet","1"
"12000018671 ","1","Dry","1"
"12000018673 ","1","Dry","1"
"12000018745 ","2","Wet","1"
"12000018778 ","2","Wet","1"
"12000018785 ","2","Wet","1"
"12000018790 ","2","Wet","1"
"12000018797 ","2","Wet","1"
"12000018873 ","2","Wet","1"
"12000018874 ","2","Wet","1"
"12000018875 ","2","Wet","1"
"12000018876 ","2","Wet","1"
"12000018878 ","1","Dry","1"
"12000018888 ","1","Dry","1"
"12000018891 ","1","Dry","1"
"12000018899 ","1","Dry","1"
"12000018904 ","2","Wet","1"
"12000018915 ","1","Dry","1"
"12000018917 ","1","Dry","1"
"12000018918 ","2","Wet","1"
"12000018927 ","2","Wet","1"
"12000018929 ","2","Wet","1"
"12000018932 ","1","Dry","1"
"12000018936 ","9","Unknown","1"
"12000018939 ","1","Dry","1"
"12000018971 ","1","Dry","1"
"12000018975 ","1","Dry","1"
"12000018983 ","2","Wet","1"
"12000019012 ","1","Dry","1"
"12000019016 ","1","Dry","1"
"12000019019 ","2","Wet","1"
"12000019024 ","1","Dry","1"
"12000019027 ","2","Wet","1"
"12000019037 ","1","Dry","1"
"12000019040 ","1","Dry","1"
"12000019046 ","2","Wet","1"
"12000019053 ","2","Wet","1"
"12000019054 ","2","Wet","1"
"12000019061 ","2","Wet","1"
"12000019067 ","9","Unknown","1"
"12000019069 ","1","Dry","1"
"12000019095 ","1","Dry","1"
"12000019106 ","2","Wet","1"
"12000019107 ","2","Wet","1"
"12000019204 ","2","Wet","1"
"12000019210 ","2","Wet","1"
"12000019232 ","1","Dry","1"
"12000019237 ","2","Wet","1"
"12000019247 ","1","Dry","1"
"12000019255 ","1","Dry","1"
"12000019258 ","2","Wet","1"
"12000019263 ","2","Wet","1"
"12000019266 ","1","Dry","1"
"12000019269 ","1","Dry","1"
"12000019274 ","1","Dry","1"
"12000019303 ","1","Dry","1"
"12000019330 ","1","Dry","1"
"12000019342 ","1","Dry","1"
"12000019351 ","2","Wet","1"
"12000019355 ","2","Wet","1"
"12000019381 ","2","Wet","1"
"12000019384 ","2","Wet","1"
"12000019389 ","1","Dry","1"
"12000019405 ","1","Dry","1"
"12000019407 ","9","Unknown","1"
"12000019437 ","1","Dry","1"
"12000019441 ","2","Wet","1"
"12000019444 ","1","Dry","1"
"12000019447 ","2","Wet","1"
"12000019456 ","2","Wet","1"
"12000019474 ","2","Wet","1"
"12000019494 ","1","Dry","1"
"12000019507 ","2","Wet","1"
"12000019512 ","1","Dry","1"
"12000019525 ","1","Dry","1"
"12000019529 ","2","Wet","1"
"12000019532 ","2","Wet","1"
"12000019584 ","2","Wet","1"
"12000019622 ","1","Dry","1"
"12000019632 ","1","Dry","1"
"12000019634 ","9","Unknown","1"
"12000019637 ","1","Dry","1"
"12000019644 ","2","Wet","1"
"12000019658 ","2","Wet","1"
"12000019662 ","1","Dry","1"
"12000019664 ","1","Dry","1"
"12000019678 ","2","Wet","1"
"12000019683 ","2","Wet","1"
"12000019695 ","2","Wet","1"
"12000019712 ","2","Wet","1"
"12000019726 ","2","Wet","1"
"12000019743 ","1","Dry","1"
"12000019745 ","2","Wet","1"
"12000019746 ","2","Wet","1"
"12000019757 ","1","Dry","1"
"12000019762 ","2","Wet","1"
"12000019767 ","2","Wet","1"
"12000019774 ","2","Wet","1"
"12000019780 ","2","Wet","1"
"12000019792 ","1","Dry","1"
"12000019817 ","1","Dry","1"
"12000019819 ","2","Wet","1"
"12000019823 ","9","Unknown","1"
"12000019831 ","2","Wet","1"
"12000019833 ","9","Unknown","1"
"12000019837 ","2","Wet","1"
"12000019863 ","1","Dry","1"
"12000019867 ","1","Dry","1"
"12000019869 ","1","Dry","1"
"12000019883 ","2","Wet","1"
"12000019935 ","2","Wet","1"
"12000019966 ","1","Dry","1"
"12000019971 ","2","Wet","1"
"12000019979 ","1","Dry","1"
"12000019993 ","2","Wet","1"
"12000020005 ","1","Dry","1"
"12000020019 ","2","Wet","1"
"12000020024 ","2","Wet","1"
"12000020028 ","1","Dry","1"
"12000020034 ","1","Dry","1"
"12000020054 ","1","Dry","1"
"12000020062 ","1","Dry","1"
"12000020196 ","1","Dry","1"
"12000020198 ","2","Wet","1"
"12000020201 ","2","Wet","1"
"12000020205 ","2","Wet","1"
"12000020206 ","1","Dry","1"
"12000020207 ","1","Dry","1"
"12000020215 ","1","Dry","1"
"12000020228 ","2","Wet","1"
"12000020263 ","1","Dry","1"
"12000020300 ","1","Dry","1"
"12000020312 ","1","Dry","1"
"12000020363 ","2","Wet","1"
"12000020368 ","2","Wet","1"
"12000020426 ","1","Dry","1"
"12000020428 ","1","Dry","1"
"12000020431 ","1","Dry","1"
"12000020434 ","1","Dry","1"
"12000020437 ","1","Dry","1"
"12000020438 ","1","Dry","1"
"12000020478 ","2","Wet","1"
"12000020491 ","1","Dry","1"
"12000020496 ","1","Dry","1"
"12000020505 ","1","Dry","1"
"12000020509 ","1","Dry","1"
"12000020514 ","1","Dry","1"
"12000020520 ","2","Wet","1"
"12000020523 ","1","Dry","1"
"12000020525 ","1","Dry","1"
"12000020543 ","1","Dry","1"
"12000020544 ","1","Dry","1"
"12000020554 ","1","Dry","1"
"12000020572 ","2","Wet","1"
"12000020579 ","1","Dry","1"
"12000020588 ","1","Dry","1"
"12000020604 ","2","Wet","1"
"12000020608 ","1","Dry","1"
"12000020611 ","1","Dry","1"
"12000020645 ","1","Dry","1"
"12000020687 ","1","Dry","1"
"12000020700 ","2","Wet","1"
"12000020707 ","1","Dry","1"
"12000020724 ","1","Dry","1"
"12000020728 ","1","Dry","1"
"12000020732 ","1","Dry","1"
"12000020736 ","1","Dry","1"
"12000020739 ","1","Dry","1"
"12000020757 ","1","Dry","1"
"12000020832 ","1","Dry","1"
"12000020834 ","9","Unknown","1"
"12000020838 ","1","Dry","1"
"12000020841 ","1","Dry","1"
"12000020843 ","1","Dry","1"
"12000020845 ","1","Dry","1"
"12000020847 ","1","Dry","1"
"12000020851 ","1","Dry","1"
"12000020854 ","1","Dry","1"
"12000020855 ","2","Wet","1"
"12000020871 ","1","Dry","1"
"12000020987 ","1","Dry","1"
"12000020992 ","2","Wet","1"
"12000021002 ","1","Dry","1"
"12000021015 ","1","Dry","1"
"12000021022 ","1","Dry","1"
"12000021024 ","1","Dry","1"
"12000021029 ","1","Dry","1"
"12000021036 ","1","Dry","1"
"12000021044 ","1","Dry","1"
"12000021045 ","2","Wet","1"
"12000021046 ","1","Dry","1"
"12000021056 ","1","Dry","1"
"12000021066 ","1","Dry","1"
"12000021072 ","1","Dry","1"
"12000021076 ","1","Dry","1"
"12000021091 ","1","Dry","1"
"12000021096 ","1","Dry","1"
"12000021097 ","1","Dry","1"
"12000021112 ","1","Dry","1"
"12000021113 ","1","Dry","1"
"12000021117 ","1","Dry","1"
"12000021121 ","2","Wet","1"
"12000021122 ","1","Dry","1"
"12000021123 ","9","Unknown","1"
"12000021131 ","1","Dry","1"
"12000021152 ","1","Dry","1"
"12000021155 ","1","Dry","1"
"12000021159 ","2","Wet","1"
"12000021163 ","1","Dry","1"
"12000021181 ","2","Wet","1"
"12000021260 ","1","Dry","1"
"12000021265 ","1","Dry","1"
"12000021295 ","2","Wet","1"
"12000021300 ","1","Dry","1"
"12000021317 ","2","Wet","1"
"12000021343 ","1","Dry","1"
"12000021349 ","1","Dry","1"
"12000021355 ","1","Dry","1"
"12000021368 ","1","Dry","1"
